VP-Name;Auftr.-Nr.;Ihre Auftr.-Nr.;Anlagedatum;Auftr.-Status;Auftr.-Statustext;Kunden;Anschrift;Geburtsdatum;Telefonnummer;Z�hlernummer;Tarif/Produkt;VAP;VAP-Datum;RL;RL-Datum;Stornodatum;Wiederanschaltungsdatum
Herr Maher Hawi;-1251885;;05.04.2017;3861280;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3085;+49 0157 81024539;6700005248;badenova - �kostrom24+ Top25 iPhone 1102;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1252218;;05.04.2017;3862160;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3076;+49 01577 1246006;6702044529;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1252551;;05.04.2017;3863040;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3082;+49 01722 644619;6704083809;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1252884;;04.04.3112;3863920;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3061;+49 0152 31080528;587-82783-1177;badenova - �kostrom24+ Top25 iPhone 1102;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1253217;;05.04.2017;3864800;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3086;+49 0157 81024540;6706123090;badenova - �kostrom24+ Top25 iPhone 1103;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1253550;;05.04.2017;3865680;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3077;+49 01577 1246007;6708162370;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1253883;;05.04.2017;3866560;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3083;+49 01722 644620;6710201651;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1254216;;04.04.3113;3867440;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3062;+49 0152 31080529;587-82783-1178;badenova - �kostrom24+ Top25 iPhone 1103;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1254549;;05.04.2017;3868320;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3087;+49 0157 81024541;6712240931;badenova - �kostrom24+ Top25 iPhone 1104;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1254882;;05.04.2017;3869200;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3078;+49 01577 1246008;6714280212;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1255215;;05.04.2017;3870080;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3084;+49 01722 644621;6716319492;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1255548;;04.04.3114;3870960;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3063;+49 0152 31080530;587-82783-1179;badenova - �kostrom24+ Top25 iPhone 1104;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1255881;;05.04.2017;3871840;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3088;+49 0157 81024542;6718358773;badenova - �kostrom24+ Top25 iPhone 1105;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1256214;;05.04.2017;3872720;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3079;+49 01577 1246009;6720398053;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1256547;;05.04.2017;3873600;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3085;+49 01722 644622;6722437334;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1256880;;04.04.3115;3874480;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3064;+49 0152 31080531;587-82783-1180;badenova - �kostrom24+ Top25 iPhone 1105;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1257213;;05.04.2017;3875360;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3089;+49 0157 81024543;6724476614;badenova - �kostrom24+ Top25 iPhone 1106;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1257546;;05.04.2017;3876240;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3080;+49 01577 1246010;6726515895;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1257879;;05.04.2017;3877120;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3086;+49 01722 644623;6728555175;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1258212;;04.04.3116;3878000;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3065;+49 0152 31080532;587-82783-1181;badenova - �kostrom24+ Top25 iPhone 1106;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1258545;;05.04.2017;3878880;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3090;+49 0157 81024544;6730594456;badenova - �kostrom24+ Top25 iPhone 1107;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1258878;;05.04.2017;3879760;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3081;+49 01577 1246011;6732633736;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1259211;;05.04.2017;3880640;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3087;+49 01722 644624;6734673017;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1259544;;04.04.3117;3881520;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3066;+49 0152 31080533;587-82783-1182;badenova - �kostrom24+ Top25 iPhone 1107;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1259877;;05.04.2017;3882400;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3091;+49 0157 81024545;6736712297;badenova - �kostrom24+ Top25 iPhone 1108;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1260210;;05.04.2017;3883280;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3082;+49 01577 1246012;6738751578;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1260543;;05.04.2017;3884160;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3088;+49 01722 644625;6740790858;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1260876;;04.04.3118;3885040;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3067;+49 0152 31080534;587-82783-1183;badenova - �kostrom24+ Top25 iPhone 1108;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1261209;;05.04.2017;3885920;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3092;+49 0157 81024546;6742830139;badenova - �kostrom24+ Top25 iPhone 1109;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1261542;;05.04.2017;3886800;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3083;+49 01577 1246013;6744869419;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1261875;;05.04.2017;3887680;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3089;+49 01722 644626;6746908700;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1262208;;04.04.3119;3888560;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3068;+49 0152 31080535;587-82783-1184;badenova - �kostrom24+ Top25 iPhone 1109;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1262541;;05.04.2017;3889440;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3093;+49 0157 81024547;6748947980;badenova - �kostrom24+ Top25 iPhone 1110;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1262874;;05.04.2017;3890320;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3084;+49 01577 1246014;6750987261;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1263207;;05.04.2017;3891200;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3090;+49 01722 644627;6753026541;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1263540;;04.04.3120;3892080;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3069;+49 0152 31080536;587-82783-1185;badenova - �kostrom24+ Top25 iPhone 1110;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1263873;;05.04.2017;3892960;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3094;+49 0157 81024548;6755065822;badenova - �kostrom24+ Top25 iPhone 1111;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1264206;;05.04.2017;3893840;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3085;+49 01577 1246015;6757105102;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1264539;;05.04.2017;3894720;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3091;+49 01722 644628;6759144383;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1264872;;04.04.3121;3895600;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3070;+49 0152 31080537;587-82783-1186;badenova - �kostrom24+ Top25 iPhone 1111;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1265205;;05.04.2017;3896480;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3095;+49 0157 81024549;6761183663;badenova - �kostrom24+ Top25 iPhone 1112;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1265538;;05.04.2017;3897360;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3086;+49 01577 1246016;6763222944;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1265871;;05.04.2017;3898240;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3092;+49 01722 644629;6765262224;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1266204;;04.04.3122;3899120;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3071;+49 0152 31080538;587-82783-1187;badenova - �kostrom24+ Top25 iPhone 1112;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1266537;;05.04.2017;3900000;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3096;+49 0157 81024550;6767301505;badenova - �kostrom24+ Top25 iPhone 1113;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1266870;;05.04.2017;3900880;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3087;+49 01577 1246017;6769340785;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1267203;;05.04.2017;3901760;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3093;+49 01722 644630;6771380066;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1267536;;04.04.3123;3902640;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3072;+49 0152 31080539;587-82783-1188;badenova - �kostrom24+ Top25 iPhone 1113;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1267869;;05.04.2017;3903520;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3097;+49 0157 81024551;6773419346;badenova - �kostrom24+ Top25 iPhone 1114;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1268202;;05.04.2017;3904400;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3088;+49 01577 1246018;6775458627;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1268535;;05.04.2017;3905280;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3094;+49 01722 644631;6777497907;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1268868;;04.04.3124;3906160;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3073;+49 0152 31080540;587-82783-1189;badenova - �kostrom24+ Top25 iPhone 1114;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1269201;;05.04.2017;3907040;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3098;+49 0157 81024552;6779537188;badenova - �kostrom24+ Top25 iPhone 1115;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1269534;;05.04.2017;3907920;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3089;+49 01577 1246019;6781576468;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1269867;;05.04.2017;3908800;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3095;+49 01722 644632;6783615749;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1270200;;04.04.3125;3909680;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3074;+49 0152 31080541;587-82783-1190;badenova - �kostrom24+ Top25 iPhone 1115;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1270533;;05.04.2017;3910560;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3099;+49 0157 81024553;6785655029;badenova - �kostrom24+ Top25 iPhone 1116;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1270866;;05.04.2017;3911440;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3090;+49 01577 1246020;6787694310;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1271199;;05.04.2017;3912320;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3096;+49 01722 644633;6789733590;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1271532;;04.04.3126;3913200;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3075;+49 0152 31080542;587-82783-1191;badenova - �kostrom24+ Top25 iPhone 1116;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1271865;;05.04.2017;3914080;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3100;+49 0157 81024554;6791772871;badenova - �kostrom24+ Top25 iPhone 1117;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1272198;;05.04.2017;3914960;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3091;+49 01577 1246021;6793812151;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1272531;;05.04.2017;3915840;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3097;+49 01722 644634;6795851432;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1272864;;04.04.3127;3916720;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3076;+49 0152 31080543;587-82783-1192;badenova - �kostrom24+ Top25 iPhone 1117;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1273197;;05.04.2017;3917600;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3101;+49 0157 81024555;6797890712;badenova - �kostrom24+ Top25 iPhone 1118;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1273530;;05.04.2017;3918480;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3092;+49 01577 1246022;6799929993;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1273863;;05.04.2017;3919360;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3098;+49 01722 644635;6801969273;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1274196;;04.04.3128;3920240;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3077;+49 0152 31080544;587-82783-1193;badenova - �kostrom24+ Top25 iPhone 1118;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1274529;;05.04.2017;3921120;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3102;+49 0157 81024556;6804008554;badenova - �kostrom24+ Top25 iPhone 1119;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1274862;;05.04.2017;3922000;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3093;+49 01577 1246023;6806047834;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1275195;;05.04.2017;3922880;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3099;+49 01722 644636;6808087115;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1275528;;04.04.3129;3923760;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3078;+49 0152 31080545;587-82783-1194;badenova - �kostrom24+ Top25 iPhone 1119;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1275861;;05.04.2017;3924640;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3103;+49 0157 81024557;6810126395;badenova - �kostrom24+ Top25 iPhone 1120;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1276194;;05.04.2017;3925520;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3094;+49 01577 1246024;6812165676;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1276527;;05.04.2017;3926400;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3100;+49 01722 644637;6814204956;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1276860;;04.04.3130;3927280;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3079;+49 0152 31080546;587-82783-1195;badenova - �kostrom24+ Top25 iPhone 1120;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1277193;;05.04.2017;3928160;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3104;+49 0157 81024558;6816244237;badenova - �kostrom24+ Top25 iPhone 1121;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1277526;;05.04.2017;3929040;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3095;+49 01577 1246025;6818283517;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1277859;;05.04.2017;3929920;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3101;+49 01722 644638;6820322798;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1278192;;04.04.3131;3930800;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3080;+49 0152 31080547;587-82783-1196;badenova - �kostrom24+ Top25 iPhone 1121;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1278525;;05.04.2017;3931680;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3105;+49 0157 81024559;6822362078;badenova - �kostrom24+ Top25 iPhone 1122;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1278858;;05.04.2017;3932560;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3096;+49 01577 1246026;6824401359;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1279191;;05.04.2017;3933440;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3102;+49 01722 644639;6826440639;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1279524;;04.04.3132;3934320;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3081;+49 0152 31080548;587-82783-1197;badenova - �kostrom24+ Top25 iPhone 1122;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1279857;;05.04.2017;3935200;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3106;+49 0157 81024560;6828479920;badenova - �kostrom24+ Top25 iPhone 1123;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1280190;;05.04.2017;3936080;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3097;+49 01577 1246027;6830519200;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1280523;;05.04.2017;3936960;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3103;+49 01722 644640;6832558481;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1280856;;04.04.3133;3937840;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3082;+49 0152 31080549;587-82783-1198;badenova - �kostrom24+ Top25 iPhone 1123;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1281189;;05.04.2017;3938720;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3107;+49 0157 81024561;6834597761;badenova - �kostrom24+ Top25 iPhone 1124;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1281522;;05.04.2017;3939600;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3098;+49 01577 1246028;6836637042;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1281855;;05.04.2017;3940480;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3104;+49 01722 644641;6838676322;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1282188;;04.04.3134;3941360;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3083;+49 0152 31080550;587-82783-1199;badenova - �kostrom24+ Top25 iPhone 1124;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1282521;;05.04.2017;3942240;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3108;+49 0157 81024562;6840715603;badenova - �kostrom24+ Top25 iPhone 1125;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1282854;;05.04.2017;3943120;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3099;+49 01577 1246029;6842754883;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1283187;;05.04.2017;3944000;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3105;+49 01722 644642;6844794164;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1283520;;04.04.3135;3944880;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.3084;+49 0152 31080551;587-82783-1200;badenova - �kostrom24+ Top25 iPhone 1125;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-1283853;;05.04.2017;3945760;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.3109;+49 0157 81024563;6846833444;badenova - �kostrom24+ Top25 iPhone 1126;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1284186;;05.04.2017;3946640;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.3100;+49 01577 1246030;6848872725;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-1284519;;05.04.2017;3947520;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.3106;+49 01722 644643;6850912005;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
